GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_gtfs_minutes
g2006,4818,0.0,0,2781,306,1375,74,0.11003236245954692,0.05381818181818182,0.33119659061653856,24.173918026327463,3.8051036174955826,24.173918026327463,168.41515660676617
g2007,123,0.0,0,63,12,37,4,0.19047619047619047,0.10810810810810811,0.09312598139747935,69.34167060534429,4.531523770359153,69.34167060534429,176.12045837427766
g2008,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,68.61891547410434,6.635499291063363,68.61891547410434,172.9307848981365
g2009,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,62.75482899772361,2.9542308546283524,62.75482899772361,169.74858289234118
g2010,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,61.452254148712015,0.0,61.452254148712015,166.57443579937453
g2011,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,59.42691032437761,0.7714140705179692,59.42691032437761,163.40898770760208
g2012,273,0.0,0,137,33,90,12,0.24087591240875914,0.13333333333333333,0.09376770572210394,64.73484212961671,2.6812653686798225,64.73484212961671,160.25295118648148
g2013,295,0.0,0,134,36,106,23,0.26865671641791045,0.2169811320754717,0.09645122998760129,44.41520394444711,1.9208701227944405,44.41520394444711,157.10711632229533
g2014,296,0.0,0,130,36,109,26,0.27692307692307694,0.23853211009174313,0.09731543624161074,42.42385862520855,11.440743290303903,42.42385862520855,153.97236116445686
g2015,296,0.0,0,130,36,109,26,0.27692307692307694,0.23853211009174313,0.09731543624161074,39.822363894552275,2.834619584427075,39.822363894552275,150.84966383287195
g2016,296,0.0,0,130,36,109,26,0.27692307692307694,0.23853211009174313,0.09731543624161074,34.20642377121193,6.530556391206353,34.20642377121193,147.74011658544157
g2017,307,0.0,0,142,40,106,23,0.28169014084507044,0.2169811320754717,0.09695407334609228,33.80096814046302,6.987152779734414,33.80096814046302,144.64494220313406
g2018,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,30.428812962831614,6.967034735789459,30.428812962831614,141.5655131199478
g2019,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,20.57001714600562,1.798675652315565,20.57001714600562,138.50337380849513
g2020,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,18.70348301141108,1.439915872726725,18.70348301141108,135.46026703091303
g2021,314,0.0,0,149,42,101,23,0.28187919463087246,0.22772277227722773,0.10748273001629008,15.83173309249431,2.8309743017562314,15.83173309249431,132.4381646812515
g2022,389,0.007616043289689327,3,169,50,130,42,0.2958579881656805,0.3230769230769231,0.20117460579582244,11.686468804513614,1.9205582636564675,11.686468804513614,129.43930408076218
g2023,478,0.8824029012951375,422,207,61,161,53,0.2946859903381642,0.32919254658385094,0.26089187287638194,7.567715073293861,0.8297493128983097,7.567715073293861,126.4662307417225
g2024,285,0.7729206156145022,220,145,46,100,17,0.31724137931034485,0.17,0.25482546917815146,7.349726878897758,4.094817288469259,7.349726878897758,123.52184878623031
g2025,210,0.4258573928719852,89,121,40,77,3,0.3305785123966942,0.03896103896103896,0.25248609472442274,11.794067357995951,5.060775308216062,11.794067357995951,120.6094803870021
g2026,210,0.08298244349613927,17,121,40,77,3,0.3305785123966942,0.03896103896103896,0.25248609472442274,12.632454040039946,4.0275213960061675,12.632454040039946,117.73293577314972
g2027,391,0.0,0,207,95,167,25,0.45893719806763283,0.1497005988023952,0.36882941523817475,13.819770061223673,2.8654487316747668,13.819770061223673,114.89659548802062
g2028,541,0.0,0,279,140,242,43,0.5017921146953405,0.17768595041322313,0.46497590274318773,14.581728763083923,1.8011165185620006,14.581728763083923,112.10550665078509
g2029,490,0.2897605849190587,142,271,125,213,36,0.4612546125461255,0.16901408450704225,0.4073064693328533,10.249666397796444,2.1189819477165828,10.249666397796444,109.36549487876698
g2030,489,0.9999642468356724,489,299,93,176,30,0.3110367892976589,0.17045454545454544,0.39417523680585026,7.798939751208078,1.3610226376909407,7.798939751208078,106.68329314517379
g2031,213,1.0,213,131,49,86,16,0.37404580152671757,0.18604651162790697,0.1766071706919199,6.099459517996307,2.9703288899120457,6.099459517996307,104.06668797789445
g2032,348,1.0,348,211,92,154,29,0.43601895734597157,0.18831168831168832,0.2949601566489573,6.064067287430792,4.196829984466171,6.064067287430792,101.52468175358229
g2033,373,1.0,373,226,99,165,31,0.43805309734513276,0.18787878787878787,0.3159373586081542,6.277853237259492,3.593381801133635,6.277853237259492,99.06766699049493
g2034,375,0.6115921941675406,229,228,99,166,32,0.4342105263157895,0.1927710843373494,0.3086654968759363,10.809273817851071,1.4220484039266792,10.809273817851071,96.7076039500612
g2035,378,0.9909189545857814,375,231,97,168,34,0.4199134199134199,0.20238095238095238,0.2806789773066129,7.255517882217169,0.9744428815032665,7.255517882217169,94.45818589946484
g2036,334,1.0,334,219,46,140,13,0.2100456621004566,0.09285714285714286,0.404922210536992,4.32148498137021,1.6279147083363366,4.32148498137021,92.33496653480572
g2037,328,1.0,328,216,41,136,10,0.18981481481481483,0.07352941176470588,0.42688501309931476,3.795594630738827,3.2276095711712642,3.795594630738827,90.35541126450062
g2038,311,0.9874093934735994,307,198,57,136,23,0.2878787878787879,0.16911764705882354,0.2519566395269855,7.489733406564718,4.7038047589930985,7.489733406564718,88.5388194487248
g2039,206,0.4009046498314645,83,127,51,95,25,0.4015748031496063,0.2631578947368421,0.05868666454645993,9.226123746552256,3.974951316997263,9.226123746552256,86.90605168170956
g2040,214,0.0,0,132,53,99,26,0.4015151515151515,0.26262626262626265,0.06097356348924064,17.477515243470222,7.521495350929593,17.477515243470222,85.47899153675334
g2041,202,0.0,0,125,55,88,16,0.44,0.18181818181818182,0.17171180559730373,16.77672003952577,6.487889578350818,16.77672003952577,84.27968511301162
g2042,149,0.0,0,88,20,59,8,0.22727272727272727,0.13559322033898305,0.12629594070089542,17.388652011164815,8.414221791487268,17.388652011164815,83.32914540826062
g2043,267,0.0,0,157,30,103,12,0.1910828025477707,0.11650485436893204,0.2198512937985291,15.233571104673297,4.851856082108914,15.233571104673297,82.64588715437066
g2044,346,0.0,0,201,41,140,24,0.20398009950248755,0.17142857142857143,0.25386751973884136,13.90818625999831,4.021177481246998,13.90818625999831,82.24436011018918
g2045,547,0.0,0,307,80,251,76,0.26058631921824105,0.30278884462151395,0.2547158253371207,14.477748763555967,1.6465704758918789,14.477748763555967,82.13354055670564
g2046,593,0.0,0,332,91,277,89,0.2740963855421687,0.3212996389891697,0.2591934889584567,15.292440949300694,0.5789582220995936,15.292440949300694,82.3159723466219
g2047,618,0.0,0,344,93,290,94,0.2703488372093023,0.32413793103448274,0.2524132999642474,16.69918893242196,4.628251327993187,16.69918893242196,82.78748327809456
g2048,599,0.0,0,313,84,260,95,0.268370607028754,0.36538461538461536,0.21833837373626563,13.804889786643312,4.738198684909069,13.804889786643312,83.53764751329726
g2049,589,0.599584797657575,353,296,78,244,96,0.2635135135135135,0.39344262295081966,0.1997662513318112,8.938760121910866,4.776500429690712,8.938760121910866,84.55087964703816
g2050,635,1.0,635,369,110,328,145,0.2981029810298103,0.4420731707317073,0.2700418450935836,7.758593234533712,2.028850848825008,7.758593234533712,85.80790908997989
g2051,724,0.958848034552305,694,423,129,385,178,0.3049645390070922,0.4623376623376623,0.2993367113209351,7.830412014176725,2.902358415323863,7.830412014176725,87.28734303987295
g2052,755,0.9026521361340877,682,405,123,375,181,0.3037037037037037,0.4826666666666667,0.296574701858788,9.036455118937956,5.41053867504615,9.036455118937956,88.96707714135485
g2053,703,0.9959016817847689,700,277,77,267,144,0.2779783393501805,0.5393258426966292,0.2532881428686331,6.8943018092725525,4.70517237503423,6.8943018092725525,90.82541160533209
g2054,807,1.0,807,316,70,187,101,0.22151898734177214,0.5401069518716578,0.17549167140725594,4.468841591243298,0.0,4.468841591243298,92.84182937672311
g2055,960,0.7258325550124228,697,379,49,0,0,0.12928759894459102,0.0,0.0,6.143091683069807,2.4892727631502654,6.143091683069807,94.99746323583848
g2056,266,0.0,0,116,21,30,10,0.1810344827586207,0.3333333333333333,0.2992582102158483,7.116886355972356,3.4630674360528126,7.116886355972356,97.27531425321439
g2057,130,0.0,0,65,17,47,16,0.26153846153846155,0.3404255319148936,0.5285993670268095,11.04607700286968,10.917260820703454,11.04607700286968,99.66029231250174
g2058,82,0.0,0,25,3,21,13,0.12,0.6190476190476191,0.7022490456365121,20.332871983565934,1.8953709785085038,20.332871983565934,102.13914188038768
g2059,93,0.0,0,33,6,28,14,0.18181818181818182,0.5,0.644988487678797,18.883588432027885,1.237947457542695,18.883588432027885,104.70030232291467
g2060,107,0.0,0,41,7,30,16,0.17073170731707318,0.5333333333333333,0.6084588737750363,12.871630118713698,2.046495806206055,12.871630118713698,107.33373769764674
g2061,122,0.0,0,48,5,30,18,0.10416666666666667,0.6,0.5266064051949336,12.345728917743289,4.8765583187493124,12.345728917743289,110.03075882799669
g2062,712,0.6615681141894311,471,336,36,168,102,0.10714285714285714,0.6071428571428571,0.25438573267996145,7.492344597645469,3.7756115348494106,7.492344597645469,112.78385135397504
g2063,1003,1.0,1003,475,55,239,142,0.11578947368421053,0.5941422594142259,0.36338152546600094,2.7534443014519225,3.048850236015301,2.7534443014519225,115.58651713131785
g2064,606,1.0,606,295,67,174,79,0.2271186440677966,0.4540229885057471,0.32448402517899627,1.644690044879847,0.6329357326411418,1.644690044879847,118.43313223987097
g2065,516,1.0,516,270,60,166,64,0.2222222222222222,0.3855421686746988,0.2901506301299605,4.403932439784136,0.43738459070958213,4.403932439784136,121.31882235036076
g2066,442,0.28492023443616926,126,244,56,136,48,0.22950819672131148,0.35294117647058826,0.2596620105369361,12.312934961830493,3.010567614986279,12.312934961830493,124.2393547722121
g2067,459,0.0,0,254,57,147,51,0.22440944881889763,0.3469387755102041,0.2581282236245858,13.258790893009058,3.513388708623668,13.258790893009058,127.1910457783061
g2068,488,0.0,0,270,58,165,57,0.21481481481481482,0.34545454545454546,0.25550520835049023,16.276908808885835,1.4877777428631738,16.276908808885835,130.17068150586186
g2069,478,0.0,0,264,57,164,55,0.2159090909090909,0.3353658536585366,0.28202720596913067,17.368895996916127,0.6046238378072707,17.368895996916127,133.17545068657637
g2070,442,0.0,0,249,62,153,48,0.24899598393574296,0.3137254901960784,0.329154115130188,13.821210421409017,1.856523870279574,13.821210421409017,136.20288754911223
g2071,482,0.2756853135517656,133,301,107,198,47,0.3554817275747508,0.23737373737373738,0.3474747932214668,11.400838086393875,0.4424730360310852,11.400838086393875,139.25082339237633
g2072,514,1.0,514,365,143,216,54,0.3917808219178082,0.25,0.3252484181840107,6.738856955331805,0.5609991266511176,6.738856955331805,142.3173455070313
g2073,566,1.0,566,465,196,242,67,0.421505376344086,0.2768595041322314,0.2856127244803989,4.320229223049212,2.482198131606662,4.320229223049212,145.40076230185434
g2074,581,1.0,581,453,184,243,58,0.40618101545253865,0.23868312757201646,0.2356021877391119,4.68396779915663,2.5514009522646015,4.68396779915663,148.49957365871578
g2075,585,1.0,585,417,159,240,44,0.381294964028777,0.18333333333333332,0.19718958577600443,6.631358309278328,3.3769100608736764,6.631358309278328,151.6124456896227
g2076,520,0.549216621775837,286,355,142,191,45,0.4,0.2356020942408377,0.44757414889785335,9.747598934009634,0.7404522538338112,9.747598934009634,154.73818919986758
g2077,630,0.0,0,350,89,123,16,0.2542857142857143,0.13008130081300814,0.3464684014869889,12.669364023991532,2.2350408295779762,12.669364023991532,157.87574127333596
g2078,630,0.0,0,350,89,123,16,0.2542857142857143,0.13008130081300814,0.3464684014869889,17.577647231682764,3.2851999785786035,17.577647231682764,161.02414949100864
g2079,181,0.0,0,101,23,38,4,0.22772277227722773,0.10526315789473684,0.3464071046530016,22.00481569111465,3.6043342107363503,22.00481569111465,164.18255837360687
g2080,0,0.0,0,0,0,0,0,0.0,0.0,0.09311650350948067,68.46847815935007,9.33465557500647,68.46847815935007,175.20317405137214
g2081,1483,0.0,0,739,51,338,23,0.06901217861975643,0.06804733727810651,0.09338143898232526,67.33885341784732,6.73764922996452,67.33885341784732,171.99058521664108
g2082,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,65.82043104135735,6.019832898262108,65.82043104135735,168.7843469232775
g2083,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,69.02654165911684,2.111812016633249,69.02654165911684,165.5849629037902
g2084,268,0.0,0,138,33,87,9,0.2391304347826087,0.10344827586206896,0.09311521166072259,64.78313944911761,0.0,64.78313944911761,162.39299035205613
g2085,398,0.0,0,213,49,131,14,0.2300469483568075,0.10687022900763359,0.0931008168915717,64.46088622848157,1.1146325258731977,64.46088622848157,159.20904702005882
g2086,179,0.0,0,97,22,60,7,0.2268041237113402,0.11666666666666667,0.09406939574143472,67.15245718357568,13.501601710319518,67.15245718357568,156.03381944099493
g2087,220,0.0,0,97,27,81,19,0.27835051546391754,0.2345679012345679,0.09731463587567793,42.97925495540257,6.80476065692759,42.97925495540257,152.868072485217
g2088,296,0.0,0,130,36,109,26,0.27692307692307694,0.23853211009174313,0.09731543624161074,39.82302782449663,2.5068735214357316,39.82302782449663,149.71266049785086
g2089,297,0.0,0,131,36,109,26,0.2748091603053435,0.23853211009174313,0.09727738736641102,34.952995978702766,6.746938207677281,34.952995978702766,146.56854031871404
g2090,305,0.0,0,139,39,107,24,0.2805755395683453,0.22429906542056074,0.09704395474492848,31.804510979275467,7.874647495163096,31.804510979275467,143.43678654850908
g2091,319,0.0,0,154,43,103,21,0.2792207792207792,0.20388349514563106,0.09660451770968385,27.952196981582713,6.033339485204229,27.952196981582713,140.31860950280014
g2092,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,25.136557486687927,5.11073756048947,25.136557486687927,137.21537639012627
g2093,316,0.0,0,153,43,102,20,0.28104575163398693,0.19607843137254902,0.09582594395708761,19.99312475829831,2.862096948906908,19.99312475829831,134.12863636645136
g2094,86,0.0,0,41,11,27,5,0.2682926829268293,0.18518518518518517,0.025307242105730803,16.848220545051422,3.184954022626476,16.848220545051422,131.06015025920954
g2095,21,0.0,0,8,2,6,2,0.25,0.3333333333333333,0.00941274730011929,12.036834833059316,8.88356041501752,12.036834833059316,128.0119259250635
g2096,241,0.9251704908643795,223,118,37,84,17,0.3135593220338983,0.20238095238095238,0.1956586880131208,9.932613685476532,9.657275674709782,9.932613685476532,124.98626041074913
g2097,201,1.0,201,115,38,73,3,0.33043478260869563,0.0410958904109589,0.24128607980326153,2.428027964006108,0.7072861299797369,2.428027964006108,121.9857903298168
g2098,210,1.0,210,121,40,77,3,0.3305785123966942,0.03896103896103896,0.25248609472442274,7.387531141964396,4.398755107613075,7.387531141964396,119.0135521511969
g2099,210,0.9811770834906767,206,121,40,77,3,0.3305785123966942,0.03896103896103896,0.25248609472442274,10.720559372185317,6.775705251890332,10.720559372185317,116.07305441471138
g2100,210,0.1252829642636334,26,121,40,77,3,0.3305785123966942,0.03896103896103896,0.2520242575207783,11.650153390583503,6.0924284380615354,11.650153390583503,113.16836423045555
g2101,160,0.0,0,87,35,64,7,0.40229885057471265,0.109375,0.16515962260503614,14.30745887872354,5.667201092184263,14.30745887872354,110.30421075181124
g2102,25,0.05271219772266131,1,13,6,10,2,0.46153846153846156,0.2,0.017694435131144822,10.188864054610828,5.766940883547876,10.188864054610828,107.48610857256315
g2103,424,0.8946127873857762,379,311,109,169,20,0.3504823151125402,0.11834319526627218,0.2996066006840389,7.765153623663576,6.029059066626479,7.765153623663576,104.72050407079377
g2104,522,1.0,522,382,135,209,25,0.35340314136125656,0.11961722488038277,0.3712923025390281,2.25361449418915,0.6137807165143104,2.25361449418915,102.01494740308226
g2105,427,1.0,427,288,105,186,34,0.3645833333333333,0.1827956989247312,0.2858493919807783,1.2823017921999673,0.8037090251306273,1.2823017921999673,99.37829180440696
g2106,369,1.0,369,235,83,176,42,0.35319148936170214,0.23863636363636365,0.19834557142936007,5.9463535018733875,2.477519982649262,5.9463535018733875,96.82091953558019
g2107,372,0.877772929027691,327,236,84,177,43,0.3559322033898305,0.24293785310734464,0.18995589311891783,8.318014523734279,1.4765376298448032,8.318014523734279,94.35498943484211
g2108,406,1.0,406,250,101,188,49,0.404,0.26063829787234044,0.1164168054784379,9.151859123992706,3.243174631651876,9.151859123992706,91.99469345295111
g2109,401,1.0,401,248,97,184,46,0.3911290322580645,0.25,0.1362212013358279,5.731424616780079,3.0647291426427685,5.731424616780079,89.75649741308158
g2110,388,1.0,388,242,87,176,40,0.359504132231405,0.22727272727272727,0.1888185441319953,0.9892425701980282,0.7472499987956827,0.9892425701980282,87.65932327170134
g2111,406,1.0,406,250,101,188,49,0.404,0.26063829787234044,0.1164168054784379,3.6217374446807566,0.8355861378324683,3.6217374446807566,85.72460612603749
g2112,415,0.8942725220158142,371,260,104,191,49,0.4,0.25654450261780104,0.12609923306889598,7.549259967038009,0.3002164330643044,7.549259967038009,83.97613175085542
g2113,408,0.011881676156580886,5,253,101,188,49,0.39920948616600793,0.26063829787234044,0.11864861291229699,11.823619930314731,2.308898449983385,11.823619930314731,82.43953786864547
g2114,435,0.0,0,270,117,192,37,0.43333333333333335,0.19270833333333334,0.33470798277769015,16.221231813954923,2.2327811959804733,16.221231813954923,81.14136135602166
g2115,487,0.0,0,310,122,240,130,0.3935483870967742,0.5416666666666666,0.7311332038620784,16.010011193260326,2.7790177286577133,16.010011193260326,80.10755839248877
g2116,95,0.0,0,60,22,48,29,0.36666666666666664,0.6041666666666666,0.14813242998470974,15.810142394644306,5.573116490618549,15.810142394644306,79.36153684615991
g2117,168,0.0,0,95,23,75,21,0.24210526315789474,0.28,0.08623126723601064,16.154012757635524,6.333158441663748,16.154012757635524,78.9219165282147
g2118,478,0.0,0,271,77,226,82,0.28413284132841327,0.36283185840707965,0.2659636279196357,14.161234065511445,3.2494856194225243,14.161234065511445,78.80041977197004
g2119,588,0.0,0,326,89,276,92,0.27300613496932513,0.3333333333333333,0.24448077489481548,14.954142588747118,0.3361265704395152,14.954142588747118,79.00039038952256
g2120,613,0.0,0,337,91,283,94,0.27002967359050445,0.3321554770318021,0.24390170908444392,15.844430052996447,3.780573323365867,15.844430052996447,79.51634919904662
g2121,589,0.0,0,297,79,246,96,0.265993265993266,0.3902439024390244,0.20137643184977036,14.623394520235816,7.076003448010541,14.623394520235816,80.33471720847402
g2122,571,0.002754995076696752,2,289,77,238,93,0.2664359861591695,0.3907563025210084,0.20007276329515086,12.761173753918465,7.342836862738778,12.761173753918465,81.43549514272453
g2123,364,0.1450003037083661,53,212,57,168,59,0.2688679245283019,0.35119047619047616,0.2036658065664205,10.755793177015256,3.7294650839544254,10.755793177015256,82.79444969944903
g2124,364,0.16883885927385447,61,212,57,168,59,0.2688679245283019,0.35119047619047616,0.2036658065664205,10.35949895467971,0.6090073892339506,10.35949895467971,84.38531740232443
g2125,364,0.4859852369973383,177,212,57,168,59,0.2688679245283019,0.35119047619047616,0.2036658065664205,13.906736263425138,5.353203192329922,13.906736263425138,86.18166526392996
g2126,369,1.0,369,213,57,169,60,0.2676056338028169,0.35502958579881655,0.20434591549842343,6.443370559251803,3.9122218359355867,6.443370559251803,88.15823977707468
g2127,712,1.0,712,310,56,90,36,0.18064516129032257,0.4,0.1047364230250921,2.7675662425253824,0.0,2.7675662425253824,90.2917991484443
g2128,444,0.39493087663687765,175,201,38,43,10,0.1890547263681592,0.23255813953488372,0.045427753364652976,0.8129483387726346,2.2536052190442435,0.8129483387726346,92.56151834593754
g2129,485,0.4919522261479741,239,317,99,213,51,0.31230283911671924,0.23943661971830985,0.22479508627312478,8.29193684003921,8.163120657872984,8.29193684003921,94.94908773864879
g2130,508,0.8105355182284317,412,332,104,223,54,0.3132530120481928,0.242152466367713,0.23557382033996066,0.9528532286148332,5.261429733989054,0.9528532286148332,97.43861780044342
g2131,699,0.8168284207384567,571,400,125,317,102,0.3125,0.3217665615141956,0.15150618070316732,4.014826354606853,7.272603893520767,4.014826354606853,100.01643738307546
g2132,719,0.7482529697521921,538,408,128,327,107,0.3137254901960784,0.327217125382263,0.14507183427998663,7.996796393302582,1.5843579943849069,7.996796393302582,102.67084594450083
g2133,882,0.07230351056682569,64,450,90,286,128,0.2,0.44755244755244755,0.2598519325006729,11.71356408369469,1.2975751677178886,11.71356408369469,105.39185747918823
g2134,1041,0.006021092525646727,6,491,52,245,149,0.10590631364562118,0.6081632653061224,0.3719021310181531,11.619743119323573,4.9394548625257215,11.619743119323573,108.1709574421022
g2135,1041,0.9163553203066436,954,491,52,245,149,0.10590631364562118,0.6081632653061224,0.3719021310181531,9.085355343715555,3.8787777404076484,9.085355343715555,111.00088306670426
g2136,901,1.0,901,430,63,223,123,0.14651162790697675,0.5515695067264574,0.3405693893560989,5.049117615284258,0.9744745730566395,5.049117615284258,113.87543080083654
g2137,708,1.0,708,346,78,191,89,0.2254335260115607,0.46596858638743455,0.2975422216119731,5.9681225267905225,0.9560774626990545,5.9681225267905225,116.78929079729208
g2138,564,0.7373665078075753,416,289,67,158,66,0.23183391003460208,0.4177215189873418,0.27882286602764084,8.44850704595407,5.095562168019668,8.44850704595407,119.73790645490894
g2139,426,7.256606176581117e-09,0,235,56,127,44,0.23829787234042554,0.3464566929133858,0.2610199754491686,14.43152364135551,3.487845467135127,14.43152364135551,122.71735617698269
g2140,426,0.0,0,235,56,127,44,0.23829787234042554,0.3464566929133858,0.2610199754491686,16.97714618945665,6.142796362701899,16.97714618945665,125.72425431544772
g2141,426,0.0,0,235,56,127,44,0.23829787234042554,0.3464566929133858,0.2610199754491686,19.678401992952583,5.075762260004267,19.678401992952583,128.75566840233657
g2142,478,0.0,0,311,96,160,55,0.3086816720257235,0.34375,0.25344287611100336,19.381855184273896,4.390578645782033,19.381855184273896,131.80905005663828
g2143,622,0.0,0,521,207,252,86,0.39731285988483683,0.3412698412698413,0.23236456778808715,15.452047123010399,1.228672328532488,15.452047123010399,134.88217729404
g2144,652,0.08420580260465006,55,566,232,274,92,0.4098939929328622,0.3357664233576642,0.23314482022722727,12.005645916118608,2.100458346227367,12.005645916118608,137.97310630535236
g2145,604,0.8051459498564754,486,511,210,256,76,0.410958904109589,0.296875,0.2696240998409484,8.935379279016184,3.2842697879523044,8.935379279016184,141.08013108054678
g2146,572,0.8979777211571913,514,475,200,244,68,0.42105263157894735,0.2786885245901639,0.28377812763337723,8.36021043737738,0.9658723211386863,8.36021043737738,144.20174952881757
g2147,589,0.6444430209822296,380,435,169,243,49,0.38850574712643676,0.20164609053497942,0.19572248843864365,8.941955618793783,3.3760438249777067,8.941955618793783,147.3366349789178
g2148,595,0.34510153806675226,205,422,159,242,43,0.3767772511848341,0.17768595041322313,0.1691283385627918,11.644640281068806,3.942641828106152,11.644640281068806,150.48361214045804
g2149,590,0.053675585477880434,32,410,152,228,41,0.37073170731707317,0.17982456140350878,0.2120352255750311,11.376720106900432,0.638317871086371,11.376720106900432,153.64163676999246
g2150,653,0.0,0,417,128,208,31,0.3069544364508393,0.14903846153846154,0.23671922543282828,12.407659863767288,0.0,12.407659863767288,156.8097784201937
g2151,1093,0.0,0,663,136,331,33,0.20512820512820512,0.09969788519637462,0.2343401970207571,17.975432004860835,0.7798690767012421,17.975432004860835,159.98720576075607
g2152,17,0.0,0,10,1,5,0,0.1,0.0,0.3429354114147248,21.48312542535347,1.4286301099212506,21.48312542535347,163.17317404995788
g2153,82,0.0,0,41,3,19,1,0.07317073170731707,0.05263157894736842,0.09330301469100215,74.8132114131446,11.193132439218827,74.8132114131446,171.1310609814234
g2154,112,0.0,0,56,7,29,2,0.125,0.06896551724137931,0.09317154530228489,72.12925586339618,3.310860799761581,72.12925586339618,167.90252477735777
g2155,378,0.0,0,188,13,86,6,0.06914893617021277,0.06976744186046512,0.09338839156074058,68.8183950636346,0.0,68.8183950636346,164.6797022129337
g2156,48,0.0,0,25,6,16,2,0.24,0.125,0.0931152116607226,67.61690011762369,1.848792886656301,67.61690011762369,161.46306487494593
g2157,19,0.0,0,10,2,6,1,0.2,0.16666666666666666,0.09309065341469948,68.4124006456184,5.06614694301003,68.4124006456184,158.2531366495743
g2158,2213,0.0,0,1224,276,746,89,0.22549019607843138,0.1193029490616622,0.09678348398741148,50.667519384427536,8.22264770303009,50.667519384427536,151.85580954141767
g2159,305,0.0,0,140,39,106,24,0.2785714285714286,0.22641509433962265,0.09701770347118084,38.683117686121825,0.9960407883167282,38.683117686121825,148.66979188878585
g2160,317,0.0,0,153,43,103,21,0.28104575163398693,0.20388349514563106,0.09664304540519264,37.778501433378565,4.4785678299041125,37.778501433378565,145.49326750692228
g2161,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,32.347604190696785,9.14167167004482,32.347604190696785,142.32715948093212
g2162,319,0.0,0,155,43,102,21,0.27741935483870966,0.20588235294117646,0.09659498207885304,27.93134942273779,3.720429411676727,27.93134942273779,139.17251090807684
g2163,319,0.0,0,154,43,103,21,0.2792207792207792,0.20388349514563106,0.09701532129527035,24.18500269170164,1.7107086524687887,24.18500269170164,136.03050436309636
g2164,247,0.0,0,116,34,81,18,0.29310344827586204,0.2222222222222222,0.07901019230169853,20.642763063118924,0.18884233816444823,20.642763063118924,132.90248511636025
g2165,37,0.0,0,16,5,11,3,0.3125,0.2727272727272727,0.011472386000900727,17.633774082156414,3.2176419438112474,17.633774082156414,129.78998893067563
g2166,4,0.0,0,0,0,0,0,0.0,0.0,0.0,16.635229409025968,7.678964141352622,16.635229409025968,126.69477546125638
g2167,4,0.7342053491529077,3,0,0,0,0,0.0,0.0,0.0005921948428775196,8.997995281099966,8.722657270333217,8.997995281099966,123.61886853110691
g2168,40,1.0,40,22,7,14,1,0.3181818181818182,0.07142857142857142,0.044767148301364655,5.487397400770671,5.2120593900039225,5.487397400770671,120.56460486162648
g2169,197,1.0,197,113,38,72,3,0.336283185840708,0.041666666666666664,0.23648678977899512,2.8479900107514187,0.3652992819309441,2.8479900107514187,117.53469321709723
g2170,208,0.9988575445504649,208,120,40,76,3,0.3333333333333333,0.039473684210526314,0.25004340659057744,7.20160951656418,4.173568553403232,7.20160951656418,114.53228638254272
g2171,87,0.13174790053240995,11,49,16,31,1,0.32653061224489793,0.03225806451612903,0.10234457222532373,11.808558729228036,6.0285554992440415,11.808558729228036,111.5610689436721
g2172,4,0.0,0,0,0,0,0,0.0,0.0,0.0,13.220663651422882,7.440660421438888,13.220663651422882,108.62536447074177
g2173,4,0.0,0,0,0,0,0,0.0,0.0,0.0,8.531084708094108,6.817314067209166,8.531084708094108,105.73026639708286
g2174,90,0.29873432380384257,27,64,22,35,4,0.34375,0.11428571428571428,0.061271391090876856,6.482546872466774,5.021577850661043,6.482546872466774,102.8817975532913
g2175,426,0.9992516955417129,426,312,110,170,20,0.3525641025641026,0.11764705882352941,0.30140255177732883,6.58974872398645,7.337003995429173,6.58974872398645,100.08710380902964
g2176,449,1.0,449,312,110,194,34,0.3525641025641026,0.17525773195876287,0.2854533187142727,3.5443489133615387,0.5693051064613781,3.5443489133615387,97.35468727248156
g2177,369,1.0,369,235,82,176,42,0.34893617021276596,0.23863636363636365,0.1946114212108201,5.601055289483886,0.0,5.601055289483886,94.69468342968221
g2178,373,0.4760760678996179,178,237,84,177,43,0.35443037974683544,0.24293785310734464,0.18624719753496827,10.668386435473822,2.024619017050397,10.668386435473822,92.11918348218103
