GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g29,133,0.0,0,69,5,65,7,0.07246376811594203,0.1076923076923077,0.09343018500846485,23.98690027920357,28.599942551629645,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357,23.98690027920357
g30,52,0.0,0,20,1,21,0,0.05,0.0,0.11098258817780024,28.302369988764347,31.87196534975887,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347,28.302369988764347
g31,987,0.0,0,351,9,367,0,0.02564102564102564,0.0,0.10713727420267355,36.32665804173045,40.828533941550944,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045,36.32665804173045
g32,311,0.0,0,122,3,126,0,0.02459016393442623,0.0,0.11097807862197329,37.796978489367305,41.39050063032228,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305,37.796978489367305
g33,50,0.0,0,25,1,25,0,0.04,0.0,0.11131725417439703,43.427416414886494,41.72529567245293,41.72529567245293,43.427416414886494,43.427416414886494,43.427416414886494,43.427416414886494,43.427416414886494,41.72529567245293,41.72529567245293,41.72529567245293,41.72529567245293,41.72529567245293
g34,11,0.0,0,5,0,5,0,0.0,0.0,0.11126274715971214,46.96142529984504,45.259304557411475,45.259304557411475,46.96142529984504,46.96142529984504,46.96142529984504,46.96142529984504,46.96142529984504,45.259304557411475,45.259304557411475,45.259304557411475,45.259304557411475,45.259304557411475
g35,12,1.0,12,6,0,5,0,0.0,0.0,0.10308334181337131,17.125581351410307,32.04459226031766,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307,17.125581351410307
g36,115,1.0,115,56,3,52,5,0.05357142857142857,0.09615384615384616,0.10308334181337132,14.157732794990107,31.813463473281534,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107,14.157732794990107
g37,239,1.0,239,116,6,108,10,0.05172413793103448,0.09259259259259259,0.10308334181337132,13.686110363263483,32.67101943858009,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483,13.686110363263483
g38,279,1.0,279,136,7,126,11,0.051470588235294115,0.0873015873015873,0.10303149944611972,12.396418815091064,33.26302506986057,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064,12.396418815091064
g39,253,1.0,253,125,8,116,12,0.064,0.10344827586206896,0.09675629209245828,10.504745999457425,31.604616145038932,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425,10.504745999457425
g40,227,1.0,227,111,12,106,16,0.10810810810810811,0.1509433962264151,0.09135431128300513,8.801597165515819,28.431486736136577,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819,8.801597165515819
g41,197,1.0,197,103,9,96,13,0.08737864077669903,0.13541666666666666,0.08322390019697963,13.784282144647028,29.360475187489172,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028,13.784282144647028
g42,196,0.8384897581543773,164,102,9,96,13,0.08823529411764706,0.13541666666666666,0.08334384098741617,18.118239712820372,31.99684779901433,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372,18.118239712820372
g43,110,0.0,0,56,3,55,3,0.05357142857142857,0.05454545454545454,0.1059164977770853,26.391041725923003,32.18192354691181,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003,26.391041725923003
g44,89,0.0,0,44,1,45,0,0.022727272727272728,0.0,0.11131725417439702,27.095590844685354,33.03420832009818,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354,27.095590844685354
g45,546,0.0,0,200,5,209,0,0.025,0.0,0.11020320965465964,30.61859774909109,34.20718560106842,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109,30.61859774909109
g46,878,0.0,0,321,8,335,0,0.024922118380062305,0.0,0.11012470858156452,34.144297515544054,38.64617341536455,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054,34.144297515544054
g47,90,0.0,0,45,1,45,0,0.022222222222222223,0.0,0.11131725417439704,38.78377585394868,43.28565175376918,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868,38.78377585394868
g48,90,0.0,0,45,1,45,0,0.022222222222222223,0.0,0.11131725417439704,43.51911548385094,46.41229366915105,43.51911548385094,43.51911548385094,43.51911548385094,43.51911548385094,43.51911548385094,43.51911548385094,41.23105625617661,41.23105625617661,41.23105625617661,41.23105625617661,41.23105625617661
g49,86,0.0,0,43,1,43,0,0.023255813953488372,0.0,0.11131725417439703,45.75956026465636,48.652738449956466,45.75956026465636,45.75956026465636,45.75956026465636,45.75956026465636,45.75956026465636,45.75956026465636,42.16370213557839,42.16370213557839,42.16370213557839,42.16370213557839,42.16370213557839
g50,76,0.0,0,37,1,33,1,0.02702702702702703,0.030303030303030304,0.11043674663853227,49.41076891106572,47.70864816863216,47.70864816863216,49.41076891106572,49.41076891106572,49.41076891106572,49.41076891106572,49.41076891106572,43.333333333333336,43.333333333333336,43.333333333333336,43.333333333333336,43.333333333333336
g51,1,0.0,0,1,0,1,0,0.0,0.0,0.235207100591716,27.169829267958537,33.441298651453664,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537,27.169829267958537
g52,32,0.0,0,16,1,13,1,0.0625,0.07692307692307693,0.23520710059171598,23.15883925031325,30.984626098704485,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325,23.15883925031325
g53,73,0.8522431771763103,62,36,2,30,3,0.05555555555555555,0.1,0.23520710059171596,18.926665240660228,30.805843137310227,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228,18.926665240660228
g54,350,1.0,350,172,23,140,31,0.13372093023255813,0.22142857142857142,0.1307911612410809,14.287134807642946,29.165589107307632,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946,14.287134807642946
g55,310,1.0,310,151,12,135,17,0.07947019867549669,0.1259259259259259,0.10496217359614131,13.176938840357762,28.62776080804105,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762,13.176938840357762
g56,279,1.0,279,136,7,126,11,0.051470588235294115,0.0873015873015873,0.10308334181337132,8.566534733691713,29.401708552246497,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713,8.566534733691713
g57,279,1.0,279,136,7,126,11,0.051470588235294115,0.0873015873015873,0.10308334181337132,6.939224859779132,30.13147840556524,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132,6.939224859779132
g58,312,1.0,312,141,13,135,18,0.09219858156028368,0.13333333333333333,0.11244843631732095,5.730792855025976,28.946840291613487,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976,5.730792855025976
g59,452,1.0,452,165,41,177,47,0.24848484848484848,0.2655367231638418,0.1532253474684876,8.518307953658953,31.608951393339336,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953,8.518307953658953
g60,347,1.0,347,140,27,144,33,0.19285714285714287,0.22916666666666666,0.12887452811264422,13.130354182265982,34.49761658462939,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982,13.130354182265982
g61,204,0.9997325093531768,204,106,9,98,13,0.08490566037735849,0.1326530612244898,0.09594835122854786,16.938899628012013,35.64529691741813,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013,16.938899628012013
