GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g926,66,0.0,0,31,1,21,1,0.03225806451612903,0.047619047619047616,0.2692455587172191,30.826037070034076,9.937527190473467,9.937527190473467,30.826037070034076,30.826037070034076,30.826037070034076,30.826037070034076,30.826037070034076,9.937527190473467,9.937527190473467,9.937527190473467,9.937527190473467,9.937527190473467
g927,66,0.0,0,31,1,21,1,0.03225806451612903,0.047619047619047616,0.2692455587172191,32.38128421524316,11.492774335682558,11.492774335682558,32.38128421524316,32.38128421524316,32.38128421524316,32.38128421524316,32.38128421524316,11.492774335682558,11.492774335682558,11.492774335682558,11.492774335682558,11.492774335682558
g928,66,0.0,0,31,1,21,1,0.03225806451612903,0.047619047619047616,0.2692455587172191,37.873158084487905,12.856453221856563,12.856453221856563,37.873158084487905,37.873158084487905,37.873158084487905,37.873158084487905,31.622776601683793,12.856453221856563,12.856453221856563,12.856453221856563,12.856453221856563,12.856453221856563
g929,66,0.0,0,31,1,21,1,0.03225806451612903,0.047619047619047616,0.2692455587172191,39.699269944590604,14.682565081959254,14.682565081959254,39.699269944590604,39.699269944590604,39.699269944590604,39.699269944590604,30.73181485764296,14.682565081959254,14.682565081959254,14.682565081959254,14.682565081959254,14.682565081959254
g930,72,0.0,0,32,1,23,1,0.03125,0.043478260869565216,0.24501706916362131,40.7026228782579,15.685918015626552,15.685918015626552,38.873012632302,38.873012632302,38.873012632302,38.873012632302,30.184617127124724,15.685918015626552,15.685918015626552,15.685918015626552,15.685918015626552,15.685918015626552
g931,87,0.0,0,36,3,27,1,0.08333333333333333,0.037037037037037035,0.1718085211538507,43.44967650728366,13.923724797733664,13.923724797733664,36.05551275463989,36.05551275463989,36.05551275463989,36.05551275463989,30.0,13.923724797733664,13.923724797733664,13.923724797733664,13.923724797733664,13.923724797733664
g932,90,0.0,0,36,3,28,1,0.08333333333333333,0.03571428571428571,0.15897761197055835,65.54882378871758,40.67086350255832,40.67086350255832,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,30.184617127124724,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336
g933,88,0.0,0,36,3,28,1,0.08333333333333333,0.03571428571428571,0.18903722041791743,44.96424664269601,20.086286356536746,20.086286356536746,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,20.086286356536746,20.086286356536746,20.086286356536746,20.086286356536746,20.086286356536746
g934,73,0.0,0,32,2,24,1,0.0625,0.041666666666666664,0.37832029709346404,41.420925565052755,16.542965278893494,16.542965278893494,28.2842712474619,28.2842712474619,28.2842712474619,28.2842712474619,28.2842712474619,16.542965278893494,16.542965278893494,16.542965278893494,16.542965278893494,16.542965278893494
g935,69,0.0,0,31,2,23,1,0.06451612903225806,0.043478260869565216,0.4270792531662097,31.97748997263562,3.439212977602766,3.439212977602766,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,3.439212977602766,3.439212977602766,3.439212977602766,3.439212977602766,3.439212977602766
