GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_gtfs_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_grocery_minutes_fb_6,min_grocery_minutes_fb_7,min_grocery_minutes_fb_8,min_grocery_minutes_fb_9,min_grocery_minutes_fb_10,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5,min_access_minutes_fb_6,min_access_minutes_fb_7,min_access_minutes_fb_8,min_access_minutes_fb_9,min_access_minutes_fb_10
g645,89,0.0,0,36,4,33,1,0.1111111111111111,0.030303030303030304,0.01266940842819554,44.07746203060568,10.56079206276233,44.07746203060568,163.43895813302873,44.07746203060568,44.07746203060568,44.07746203060568,44.07746203060568,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107,44.07746203060568,44.07746203060568,44.07746203060568,44.07746203060568,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107,27.48737083745107
g646,94,0.0,0,42,7,37,3,0.16666666666666666,0.08108108108108109,0.1723149586688216,40.12165269698398,8.625717377852242,40.12165269698398,162.56098321886645,40.12165269698398,40.12165269698398,40.12165269698398,40.12165269698398,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,40.12165269698398,40.12165269698398,40.12165269698398,40.12165269698398,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296,30.73181485764296
g647,97,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.2339163949006819,42.126160768425315,6.934262704624846,42.126160768425315,161.77108167227448,42.126160768425315,42.126160768425315,42.126160768425315,42.126160768425315,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519,42.126160768425315,42.126160768425315,42.126160768425315,42.126160768425315,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519,33.9934634239519
g648,97,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.2339163949006819,35.53041677392801,12.269289674417763,35.53041677392801,161.0710411669671,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801,35.53041677392801
g649,97,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.2339163949006819,29.55866828935244,11.008137181123052,29.55866828935244,160.46248663308901,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244,29.55866828935244
g650,104,0.0,0,50,9,42,3,0.18,0.07142857142857142,0.21036279681120507,26.37194948953784,7.821418381308449,26.37194948953784,159.94686259932203,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784,26.37194948953784
g651,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,30.98065577394711,11.725958857571094,30.98065577394711,159.5254168774882,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711,30.98065577394711
g652,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,29.55044063219142,10.997475946225627,29.55044063219142,159.1991859964465,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142,29.55044063219142
g653,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,26.86894210070634,10.458634024284237,26.86894210070634,158.968982766686,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634,26.86894210070634
g654,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,23.83147104552386,7.421162969101753,23.83147104552386,158.8353863144347,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386,23.83147104552386
g655,132,0.0,0,68,16,51,3,0.23529411764705882,0.058823529411764705,0.12288710724003221,22.77432807000398,6.364019993581875,22.77432807000398,158.79873486539142,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398,22.77432807000398
g656,131,0.0,0,60,8,30,1,0.13333333333333333,0.03333333333333333,0.16272607120991034,22.427296507911514,6.650142666885667,22.427296507911514,158.85912148558134,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514,22.427296507911514
g657,131,0.0,0,57,5,20,1,0.08771929824561403,0.05,0.1808560677328316,28.51109470319167,10.520432781025043,28.51109470319167,159.01639290362425,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167,28.51109470319167
g658,124,0.0,0,55,5,25,1,0.09090909090909091,0.04,0.1659097116186033,27.55098924353828,6.827074945213206,27.55098924353828,159.27015144902163,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828,27.55098924353828
g659,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,30.269932791307887,6.5527391026952815,30.269932791307887,159.61976004956313,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887,30.269932791307887
g660,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,32.36863879963066,6.127504158910245,32.36863879963066,160.06435014243965,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066,32.36863879963066
g661,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,35.30620127462641,7.05838410841799,35.30620127462641,160.60283227267533,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641,35.30620127462641
g662,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,37.42433359833206,4.346971978076179,37.42433359833206,161.23390908302122,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206,37.42433359833206
g663,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,33.175157957486334,1.853171071999267,33.175157957486334,161.95609034452104,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334,33.175157957486334
g664,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,28.44664412359622,0.4733536774119369,28.44664412359622,162.76770963853056,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622,28.44664412359622
g665,124,0.0,0,62,9,42,2,0.14516129032258066,0.047619047619047616,0.14182110280750337,27.55718258666167,3.1769390472585632,27.55718258666167,163.6669422798118,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167,27.55718258666167
g666,163,0.0,0,96,22,68,4,0.22916666666666666,0.058823529411764705,0.1468443525662322,21.08243477214739,1.4376550288886758,21.08243477214739,164.65182406607983,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739,21.08243477214739
g667,163,0.15628838778272253,25,96,22,68,4,0.22916666666666666,0.058823529411764705,0.1468553709151626,16.47828184066808,2.4553497655135965,16.47828184066808,165.7202704506925,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808,16.47828184066808
g668,161,0.9782717624152868,158,95,21,67,4,0.22105263157894736,0.05970149253731343,0.1468553709151626,13.09194339944276,3.341921872885952,13.09194339944276,166.87009575990126,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276,13.09194339944276
g669,1048,1.0,1048,585,72,502,45,0.12307692307692308,0.08964143426294821,0.1502422366239229,8.700683595447867,3.8636413585607214,8.700683595447867,168.09903211154818,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867,8.700683595447867
g670,161,0.0,0,98,7,70,3,0.07142857142857142,0.04285714285714286,0.00017741573856273435,39.93513676837418,18.481839713360827,39.93513676837418,181.02464810292722,39.93513676837418,39.93513676837418,39.93513676837418,39.93513676837418,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,39.93513676837418,39.93513676837418,39.93513676837418,39.93513676837418,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898
g671,11,0.0,0,7,0,5,0,0.0,0.0,2.0644755364265845e-06,43.12938260453692,7.346551979716661,43.12938260453692,179.11113399075958,43.12938260453692,43.12938260453692,43.12938260453692,43.12938260453692,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,43.12938260453692,43.12938260453692,43.12938260453692,43.12938260453692,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151
g672,0,0.0,0,0,0,0,0,0.0,0.0,0.0,44.42689561176671,8.644064986946445,44.42689561176671,177.25367226312204,44.42689561176671,44.42689561176671,44.42689561176671,44.42689561176671,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,44.42689561176671,44.42689561176671,44.42689561176671,44.42689561176671,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668
g673,0,0.0,0,0,0,0,0,0.0,0.0,0.0,43.78031729193749,7.997486667117233,43.78031729193749,175.45464484367386,43.78031729193749,43.78031729193749,43.78031729193749,43.78031729193749,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,43.78031729193749,43.78031729193749,43.78031729193749,43.78031729193749,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095
g674,0,0.0,0,0,0,0,0,0.0,0.0,0.0,57.115448016640435,14.837980049487399,57.115448016640435,173.71648906469682,57.115448016640435,57.115448016640435,57.115448016640435,57.115448016640435,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,57.115448016640435,57.115448016640435,57.115448016640435,57.115448016640435,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663
g675,0,0.0,0,0,0,0,0,0.0,0.0,0.0,46.62478750405128,13.352444938411015,46.62478750405128,172.04169018033156,46.62478750405128,46.62478750405128,46.62478750405128,46.62478750405128,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,46.62478750405128,46.62478750405128,46.62478750405128,46.62478750405128,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598
g676,1,0.0,0,0,0,0,0,0.0,0.0,0.0,47.647665700745065,11.794913326753393,47.647665700745065,170.4327724235415,47.647665700745065,47.647665700745065,47.647665700745065,47.647665700745065,10.0,10.0,10.0,10.0,10.0,10.0,47.647665700745065,47.647665700745065,47.647665700745065,47.647665700745065,10.0,10.0,10.0,10.0,10.0,10.0
g677,32,0.0,0,17,2,11,0,0.11764705882352941,0.0,0.0,47.24559866402704,8.52341341269182,47.24559866402704,168.8922885283635,47.24559866402704,47.24559866402704,47.24559866402704,47.24559866402704,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,47.24559866402704,47.24559866402704,47.24559866402704,47.24559866402704,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598,10.540925533894598
g678,59,0.0,0,31,3,20,1,0.0967741935483871,0.05,0.0,48.754577256191205,0.0,48.754577256191205,167.42280766309324,48.754577256191205,48.754577256191205,48.754577256191205,48.754577256191205,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,48.754577256191205,48.754577256191205,48.754577256191205,48.754577256191205,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663,12.01850425154663
g679,59,0.0,0,31,3,20,1,0.0967741935483871,0.05,0.0,45.998236780321236,3.374135036882506,45.998236780321236,166.02690175121714,45.998236780321236,45.998236780321236,45.998236780321236,45.998236780321236,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,45.998236780321236,45.998236780321236,45.998236780321236,45.998236780321236,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095,14.14213562373095
g680,81,0.2147457689297264,17,35,4,29,1,0.11428571428571428,0.034482758620689655,0.0,48.33762065218772,1.7992083261032206,48.33762065218772,164.70713019538158,48.33762065218772,48.33762065218772,48.33762065218772,48.33762065218772,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,48.33762065218772,48.33762065218772,48.33762065218772,48.33762065218772,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668
g681,89,0.25369623156767085,23,36,4,32,1,0.1111111111111111,0.03125,0.0,52.06633712933519,6.3468974059452945,52.06633712933519,163.46602306531406,52.06633712933519,52.06633712933519,52.06633712933519,52.06633712933519,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,52.06633712933519,52.06633712933519,52.06633712933519,52.06633712933519,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151,19.436506316151
g682,89,0.0,0,36,4,32,1,0.1111111111111111,0.03125,0.0,48.07090273798454,8.535867537098744,48.07090273798454,162.30606286274812,48.07090273798454,48.07090273798454,48.07090273798454,48.07090273798454,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,48.07090273798454,48.07090273798454,48.07090273798454,48.07090273798454,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898,22.360679774997898
g683,89,0.0,0,36,4,32,1,0.1111111111111111,0.03125,0.0,45.00839721359484,11.59837306148845,45.00839721359484,161.22966503381227,45.00839721359484,45.00839721359484,45.00839721359484,45.00839721359484,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694,45.00839721359484,45.00839721359484,45.00839721359484,45.00839721359484,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694,25.385910352879694
g684,89,0.0,0,36,4,32,1,0.1111111111111111,0.03125,0.0,44.30971693082427,13.37790011988153,44.30971693082427,160.23915746017497,44.30971693082427,44.30971693082427,44.30971693082427,44.30971693082427,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177,44.30971693082427,44.30971693082427,44.30971693082427,44.30971693082427,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177,28.48001248439177
g685,89,0.0,0,36,4,32,1,0.1111111111111111,0.03125,0.010494930227451264,37.60742133581896,13.207131323471256,37.60742133581896,159.3367592219732,37.60742133581896,37.60742133581896,37.60742133581896,37.60742133581896,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793,37.60742133581896,37.60742133581896,37.60742133581896,37.60742133581896,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793,31.622776601683793
g686,96,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.23238520059172427,35.90212725920016,11.501837246852448,35.90212725920016,158.52455898509092,35.90212725920016,35.90212725920016,35.90212725920016,35.90212725920016,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685,35.90212725920016,35.90212725920016,35.90212725920016,35.90212725920016,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685,34.8010216963685
g687,97,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.2339163949006819,33.7089983380582,13.611524824327509,33.7089983380582,157.80449341910972,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582,33.7089983380582
g688,97,0.0,0,45,8,39,4,0.17777777777777778,0.10256410256410256,0.2339163949006819,33.14604821457858,14.595517106349186,33.14604821457858,157.17832609638677,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858,33.14604821457858
g689,99,0.0,0,46,8,40,4,0.17391304347826086,0.1,0.22529830360197195,22.158933695575563,4.750724344395164,22.158933695575563,156.6476273533766,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563,22.158933695575563
g690,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,22.093116736759708,3.540152050793911,22.093116736759708,156.21375560902322,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708,22.093116736759708
g691,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,26.95288875846129,8.399924072495498,26.95288875846129,155.87784062902065,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129,26.95288875846129
g692,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,26.481489109216838,9.949353240867966,26.481489109216838,155.640769197258,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838,26.481489109216838
g693,132,0.0,0,68,16,52,3,0.23529411764705882,0.057692307692307696,0.12231206948188081,28.029674469553658,11.619366393131552,28.029674469553658,155.50317360646392,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658,28.029674469553658
g694,132,0.0,0,66,14,45,2,0.21212121212121213,0.044444444444444446,0.13418887177649944,26.46533279474514,10.055024718323038,26.46533279474514,155.465423310105,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514,26.46533279474514
g695,131,0.0,0,57,5,20,1,0.08771929824561403,0.05,0.1808560677328316,25.421590969695615,9.644437128669768,25.421590969695615,155.52761998971465,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615,25.421590969695615
g696,131,0.0,0,57,5,20,1,0.08771929824561403,0.05,0.1808560677328316,28.39964742856865,12.622493587542802,28.39964742856865,155.68959619020626,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865,28.39964742856865
g697,125,0.0,0,55,5,24,1,0.09090909090909091,0.041666666666666664,0.16931621124027965,30.71593914249239,12.725277220325761,30.71593914249239,155.9509175656836,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239,30.71593914249239
g698,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,34.121168257497374,10.403974568884767,34.121168257497374,156.31088866585708,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374,34.121168257497374
g699,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,36.93248393689008,12.681502472203395,36.93248393689008,156.76856208465188,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008,36.93248393689008
g700,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,37.290023646766834,9.069945754202092,37.290023646766834,157.32275069388152,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834,37.290023646766834
g701,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,33.76142660049905,7.124333055896845,33.76142660049905,157.97204260102944,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905,33.76142660049905
g702,110,0.0,0,50,5,33,1,0.1,0.030303030303030304,0.14011576695608405,35.727766095982076,7.402934159208005,35.727766095982076,158.71481840508292,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076,35.727766095982076
