GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g9811,123,0.0,0,56,1,32,1,0.017857142857142856,0.03125,0.08919104347283727,37.47779893654239,8.47615515147961,8.47615515147961,37.47779893654239,19.436506316151,19.436506316151,19.436506316151,19.436506316151,8.47615515147961,8.47615515147961,8.47615515147961,8.47615515147961,8.47615515147961
g9812,267,0.0,0,121,2,69,2,0.01652892561983471,0.028985507246376812,0.08919104347283727,41.68381901249174,6.706600922006102,6.706600922006102,41.68381901249174,21.343747458109494,21.343747458109494,21.343747458109494,21.343747458109494,6.706600922006102,6.706600922006102,6.706600922006102,6.706600922006102,6.706600922006102
g9813,267,0.0,0,121,2,69,2,0.01652892561983471,0.028985507246376812,0.08919104347283727,45.41296532149841,3.0196686405281357,3.0196686405281357,45.41296532149841,23.570226039551585,23.570226039551585,23.570226039551585,23.570226039551585,3.0196686405281357,3.0196686405281357,3.0196686405281357,3.0196686405281357,3.0196686405281357
g9814,208,0.0,0,95,2,57,2,0.021052631578947368,0.03508771929824561,0.11189163065449358,48.60370979469017,3.3753269006503936,3.3753269006503936,48.60370979469017,26.034165586355513,26.034165586355513,26.034165586355513,26.034165586355513,3.3753269006503936,3.3753269006503936,3.3753269006503936,3.3753269006503936,3.3753269006503936
g9815,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,50.78088911141397,4.184006223305532,4.184006223305532,50.78088911141397,28.674417556808756,28.674417556808756,28.674417556808756,28.674417556808756,4.184006223305532,4.184006223305532,4.184006223305532,4.184006223305532,4.184006223305532
g9816,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,47.48569796026614,2.380665132386734,2.380665132386734,47.48569796026614,31.446603773522014,31.446603773522014,31.446603773522014,31.446603773522014,2.380665132386734,2.380665132386734,2.380665132386734,2.380665132386734,2.380665132386734
g9817,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,43.32148524003667,3.04138947884125,3.04138947884125,43.32148524003667,34.318767136623336,34.318767136623336,34.318767136623336,34.318767136623336,3.04138947884125,3.04138947884125,3.04138947884125,3.04138947884125,3.04138947884125
g9818,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,53.72789550376695,18.047503760160886,18.047503760160886,53.72789550376695,37.2677996249965,37.2677996249965,37.2677996249965,37.2677996249965,18.047503760160886,18.047503760160886,18.047503760160886,18.047503760160886,18.047503760160886
g9819,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,54.999537805424445,19.319146061818376,19.319146061818376,54.999537805424445,40.2768199119819,40.2768199119819,40.2768199119819,40.2768199119819,19.319146061818376,19.319146061818376,19.319146061818376,19.319146061818376,19.319146061818376
g9820,48,0.0,0,26,1,22,2,0.038461538461538464,0.09090909090909091,0.17367867473047593,44.47572376130412,8.795332017698053,8.795332017698053,44.47572376130412,43.333333333333336,43.333333333333336,43.333333333333336,43.333333333333336,8.795332017698053,8.795332017698053,8.795332017698053,8.795332017698053,8.795332017698053
g9821,47,0.0,0,25,1,22,2,0.04,0.09090909090909091,0.17367867473047593,41.36997213433212,5.689580390726055,5.689580390726055,41.36997213433212,41.36997213433212,41.36997213433212,41.36997213433212,41.36997213433212,5.689580390726055,5.689580390726055,5.689580390726055,5.689580390726055,5.689580390726055
g9822,51,0.0,0,25,1,21,2,0.04,0.09523809523809523,0.17939246781327142,36.35035770855174,1.4775594629881041,1.4775594629881041,36.35035770855174,36.35035770855174,36.35035770855174,36.35035770855174,36.35035770855174,1.4775594629881041,1.4775594629881041,1.4775594629881041,1.4775594629881041,1.4775594629881041
g9823,11,0.0,0,4,0,3,0,0.0,0.0,0.24039811466174685,34.46290496144091,2.340296170951358,2.340296170951358,34.46290496144091,34.46290496144091,34.46290496144091,34.46290496144091,34.46290496144091,2.340296170951358,2.340296170951358,2.340296170951358,2.340296170951358,2.340296170951358
g9824,0,0.0,0,0,0,0,0,0.0,0.0,0.25613565372601516,31.750540863678204,7.029278575358239,7.029278575358239,31.750540863678204,31.750540863678204,31.750540863678204,31.750540863678204,31.750540863678204,7.029278575358239,7.029278575358239,7.029278575358239,7.029278575358239,7.029278575358239
g9825,128,0.0,0,52,0,34,0,0.0,0.0,0.25613565372601516,29.487378944912837,7.71188258277951,7.71188258277951,29.487378944912837,29.487378944912837,29.487378944912837,29.487378944912837,29.487378944912837,7.71188258277951,7.71188258277951,7.71188258277951,7.71188258277951,7.71188258277951
g9826,71,0.0,0,29,0,19,0,0.0,0.0,0.25613565372601516,25.777666657355738,10.756710085022878,10.756710085022878,25.777666657355738,25.777666657355738,25.777666657355738,25.777666657355738,25.777666657355738,10.756710085022878,10.756710085022878,10.756710085022878,10.756710085022878,10.756710085022878
