GEOID,POPULATION,coverage_pct,pop_with_access,COMMUTERS_TOTAL,TRANSIT_COMMUTERS,HOUSEHOLDS_TOTAL,ZERO_VEH_HH,transit_commuter_share,zero_vehicle_share,MEDIAN_RENT_PER_ROOM,min_grocery_minutes,min_transit_minutes,min_access_minutes,min_grocery_minutes_fb_1,min_grocery_minutes_fb_2,min_grocery_minutes_fb_3,min_grocery_minutes_fb_4,min_grocery_minutes_fb_5,min_access_minutes_fb_1,min_access_minutes_fb_2,min_access_minutes_fb_3,min_access_minutes_fb_4,min_access_minutes_fb_5
g1947,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.59744838067021,21.523916402323593,21.523916402323593,53.59744838067021,53.59744838067021,53.59744838067021,53.59744838067021,53.59744838067021,21.523916402323593,21.523916402323593,21.523916402323593,21.523916402323593,21.523916402323593
g1948,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1949,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1950,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1951,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1952,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1953,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1954,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1955,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1956,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.828620557534165,22.75508857918755,22.75508857918755,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,54.828620557534165,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755,22.75508857918755
g1957,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1958,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1959,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1960,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1961,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1962,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1963,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1964,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.802145400690954,9.73624791494676,9.73624791494676,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,54.802145400690954,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676,9.73624791494676
g1965,0,0.0,0,0,0,0,0,0.0,0.0,0.0,46.164057171798746,28.863269597232218,28.863269597232218,46.164057171798746,46.164057171798746,46.164057171798746,46.164057171798746,46.164057171798746,28.863269597232218,28.863269597232218,28.863269597232218,28.863269597232218,28.863269597232218
g1966,0,0.0,0,0,0,0,0,0.0,0.0,0.0,46.164057171798746,28.863269597232218,28.863269597232218,46.164057171798746,46.164057171798746,46.164057171798746,46.164057171798746,46.164057171798746,28.863269597232218,28.863269597232218,28.863269597232218,28.863269597232218,28.863269597232218
g1967,1455,0.0,0,712,23,469,10,0.032303370786516857,0.021321961620469083,0.16056173200702165,58.76832316569994,2.4043098054218923,2.4043098054218923,58.76832316569994,58.76832316569994,38.0058475033046,38.0058475033046,38.0058475033046,2.4043098054218923,2.4043098054218923,2.4043098054218923,2.4043098054218923,2.4043098054218923
g1968,1018,0.0,0,495,16,330,7,0.03232323232323232,0.021212121212121213,0.15112244372179698,53.53578236475056,1.8673279423462161,1.8673279423462161,53.53578236475056,53.53578236475056,36.05551275463989,36.05551275463989,36.05551275463989,1.8673279423462161,1.8673279423462161,1.8673279423462161,1.8673279423462161,1.8673279423462161
g1969,118,0.0,0,52,3,41,1,0.057692307692307696,0.024390243902439025,0.14673426781986282,55.454394945812645,5.354076250318117,5.354076250318117,55.454394945812645,55.454394945812645,34.318767136623336,34.318767136623336,34.318767136623336,5.354076250318117,5.354076250318117,5.354076250318117,5.354076250318117,5.354076250318117
g1970,118,0.2473353264621078,29,52,3,41,1,0.057692307692307696,0.024390243902439025,0.14673426781986282,59.8776047220127,0.0,0.0,59.8776047220127,59.8776047220127,32.82952600598701,32.82952600598701,32.82952600598701,0.0,0.0,0.0,0.0,0.0
g1971,118,0.30265570227052085,36,52,3,41,1,0.057692307692307696,0.024390243902439025,0.14673426781986282,63.19021286332913,1.4401633065722406,1.4401633065722406,63.19021286332913,63.19021286332913,31.622776601683793,31.622776601683793,31.622776601683793,1.4401633065722406,1.4401633065722406,1.4401633065722406,1.4401633065722406,1.4401633065722406
g1972,118,0.3091232540849265,36,52,3,41,1,0.057692307692307696,0.024390243902439025,0.14673426781986282,64.2476314499185,1.3363847253124297,1.3363847253124297,64.2476314499185,64.2476314499185,30.73181485764296,30.73181485764296,30.73181485764296,1.3363847253124297,1.3363847253124297,1.3363847253124297,1.3363847253124297,1.3363847253124297
g1973,130,0.9643343719727141,125,58,7,53,8,0.1206896551724138,0.1509433962264151,0.12300760121498332,58.918012708190105,1.2993436024300542,1.2993436024300542,58.918012708190105,58.918012708190105,30.184617127124724,30.184617127124724,30.184617127124724,1.2993436024300542,1.2993436024300542,1.2993436024300542,1.2993436024300542,1.2993436024300542
g1974,137,0.25772172177573666,35,62,10,60,12,0.16129032258064516,0.2,0.10992867655383222,62.438604082832356,4.948828209399334,4.948828209399334,62.438604082832356,62.438604082832356,30.0,30.0,30.0,4.948828209399334,4.948828209399334,4.948828209399334,4.948828209399334,4.948828209399334
g1975,137,0.0,0,62,10,60,12,0.16129032258064516,0.2,0.10992867655383222,71.4062491413106,4.027905978527025,4.027905978527025,71.4062491413106,71.4062491413106,30.184617127124724,30.184617127124724,30.184617127124724,4.027905978527025,4.027905978527025,4.027905978527025,4.027905978527025,4.027905978527025
g1976,137,0.0,0,62,10,60,12,0.16129032258064516,0.2,0.10992867655383222,68.72597992566061,1.347636762877038,1.347636762877038,68.72597992566061,68.72597992566061,30.73181485764296,30.73181485764296,30.73181485764296,1.347636762877038,1.347636762877038,1.347636762877038,1.347636762877038,1.347636762877038
g1977,137,0.0,0,62,10,60,12,0.16129032258064516,0.2,0.10992867655383222,70.17271998235012,5.032191583137907,5.032191583137907,70.17271998235012,70.17271998235012,31.622776601683793,31.622776601683793,31.622776601683793,5.032191583137907,5.032191583137907,5.032191583137907,5.032191583137907,5.032191583137907
g1978,139,0.0,0,69,5,50,4,0.07246376811594203,0.08,0.11820783006976722,70.32201054116977,3.2770096414633443,3.2770096414633443,70.32201054116977,70.32201054116977,32.82952600598701,32.82952600598701,32.82952600598701,3.2770096414633443,3.2770096414633443,3.2770096414633443,3.2770096414633443,3.2770096414633443
g1979,140,0.0,0,71,4,48,1,0.056338028169014086,0.020833333333333332,0.12025463861501436,66.42101271090102,3.7810528501032334,3.7810528501032334,66.42101271090102,66.42101271090102,34.318767136623336,34.318767136623336,34.318767136623336,3.7810528501032334,3.7810528501032334,3.7810528501032334,3.7810528501032334,3.7810528501032334
g1980,140,0.0,0,71,4,48,1,0.056338028169014086,0.020833333333333332,0.12025463861501436,63.70865583034458,1.19956598336393,1.19956598336393,63.70865583034458,63.70865583034458,36.05551275463989,36.05551275463989,36.05551275463989,1.19956598336393,1.19956598336393,1.19956598336393,1.19956598336393,1.19956598336393
g1981,140,0.0,0,71,4,48,1,0.056338028169014086,0.020833333333333332,0.12025463861501436,60.001331764764906,1.3087864504352078,1.3087864504352078,60.001331764764906,60.001331764764906,38.0058475033046,38.0058475033046,38.0058475033046,1.3087864504352078,1.3087864504352078,1.3087864504352078,1.3087864504352078,1.3087864504352078
g1982,140,0.0,0,71,4,48,1,0.056338028169014086,0.020833333333333332,0.12025463861501436,56.013409633097176,2.6549731458538774,2.6549731458538774,56.013409633097176,56.013409633097176,40.13864859597432,40.13864859597432,40.13864859597432,2.6549731458538774,2.6549731458538774,2.6549731458538774,2.6549731458538774,2.6549731458538774
g1983,140,0.0,0,71,4,48,1,0.056338028169014086,0.020833333333333332,0.12025463861501436,54.64142305469549,3.84122814781215,3.84122814781215,54.64142305469549,54.64142305469549,42.426406871192846,42.426406871192846,42.426406871192846,3.84122814781215,3.84122814781215,3.84122814781215,3.84122814781215,3.84122814781215
g1984,157,0.3627140991336553,57,76,4,54,1,0.05263157894736842,0.018518518518518517,0.11628803209996064,50.6135292460164,0.0,0.0,50.6135292460164,50.6135292460164,44.845413490245704,44.845413490245704,44.845413490245704,0.0,0.0,0.0,0.0,0.0
g1985,187,0.9939994881202339,186,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,47.95706962452457,2.528139326527345,2.528139326527345,47.95706962452457,47.95706962452457,47.375568011839654,47.375568011839654,47.375568011839654,2.528139326527345,2.528139326527345,2.528139326527345,2.528139326527345,2.528139326527345
g1986,187,0.5381656378983521,101,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,43.1750484572073,2.53611121744928,2.53611121744928,43.1750484572073,43.1750484572073,43.1750484572073,43.1750484572073,43.1750484572073,2.53611121744928,2.53611121744928,2.53611121744928,2.53611121744928,2.53611121744928
g1987,187,0.1275301055994967,24,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,39.02487210104274,1.350507032318695,1.350507032318695,39.02487210104274,39.02487210104274,39.02487210104274,39.02487210104274,39.02487210104274,1.350507032318695,1.350507032318695,1.350507032318695,1.350507032318695,1.350507032318695
g1988,187,0.9997498541925779,187,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,37.3398682218611,2.0089438085060904,2.0089438085060904,37.3398682218611,37.3398682218611,37.3398682218611,37.3398682218611,37.3398682218611,2.0089438085060904,2.0089438085060904,2.0089438085060904,2.0089438085060904,2.0089438085060904
g1989,187,0.6654069815492881,124,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,34.32398607255204,3.544183415936875,3.544183415936875,34.32398607255204,34.32398607255204,34.32398607255204,34.32398607255204,34.32398607255204,3.544183415936875,3.544183415936875,3.544183415936875,3.544183415936875,3.544183415936875
g1990,187,0.0007353732825442948,0,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,32.82139470732865,2.0415920507134904,2.0415920507134904,32.82139470732865,32.82139470732865,32.82139470732865,32.82139470732865,32.82139470732865,2.0415920507134904,2.0415920507134904,2.0415920507134904,2.0415920507134904,2.0415920507134904
g1991,187,0.6285743412124097,118,85,5,67,1,0.058823529411764705,0.014925373134328358,0.10888704943938596,33.55221665203152,0.0,0.0,33.55221665203152,33.55221665203152,33.55221665203152,33.55221665203152,33.55221665203152,0.0,0.0,0.0,0.0,0.0
g1992,120,0.9044778705611191,109,52,6,50,3,0.11538461538461539,0.06,0.25574622039687933,32.56116644045575,0.24624700053720205,0.24624700053720205,32.56116644045575,32.56116644045575,32.56116644045575,32.56116644045575,32.56116644045575,0.24624700053720205,0.24624700053720205,0.24624700053720205,0.24624700053720205,0.24624700053720205
g1993,114,0.22897094878881205,26,50,6,48,3,0.12,0.0625,0.2681799919646444,37.03455477445851,1.627041090012944,1.627041090012944,37.03455477445851,37.03455477445851,37.03455477445851,37.03455477445851,37.03455477445851,1.627041090012944,1.627041090012944,1.627041090012944,1.627041090012944,1.627041090012944
g1994,114,0.0,0,50,6,48,3,0.12,0.0625,0.2681799919646444,39.37874630870604,1.563472719797621,1.563472719797621,39.37874630870604,39.37874630870604,39.37874630870604,39.37874630870604,39.37874630870604,1.563472719797621,1.563472719797621,1.563472719797621,1.563472719797621,1.563472719797621
g1995,114,0.0,0,50,6,48,3,0.12,0.0625,0.2681799919646444,42.385100561347095,1.9984600860966848,1.9984600860966848,42.385100561347095,42.385100561347095,42.385100561347095,42.385100561347095,42.385100561347095,1.9984600860966848,1.9984600860966848,1.9984600860966848,1.9984600860966848,1.9984600860966848
g1996,83,0.0,0,41,6,37,3,0.14634146341463414,0.08108108108108109,0.4978282391766694,44.020848656856515,3.6342081816061045,3.6342081816061045,44.020848656856515,44.020848656856515,44.020848656856515,44.020848656856515,44.020848656856515,3.6342081816061045,3.6342081816061045,3.6342081816061045,3.6342081816061045,3.6342081816061045
g1997,56,0.0,0,33,6,26,3,0.18181818181818182,0.11538461538461539,0.704295154185022,50.06388010520736,3.3603126312996148,3.3603126312996148,50.06388010520736,50.06388010520736,50.06388010520736,50.06388010520736,50.06388010520736,3.3603126312996148,3.3603126312996148,3.3603126312996148,3.3603126312996148,3.3603126312996148
g1998,56,0.0,0,33,6,26,3,0.18181818181818182,0.11538461538461539,0.704295154185022,45.31185608370305,0.0,0.0,45.31185608370305,45.31185608370305,45.31185608370305,45.31185608370305,45.31185608370305,0.0,0.0,0.0,0.0,0.0
g1999,52,0.0,0,30,6,24,3,0.2,0.125,0.7068671480763351,42.0852526320876,0.0,0.0,42.0852526320876,42.0852526320876,42.0852526320876,42.0852526320876,42.0852526320876,0.0,0.0,0.0,0.0,0.0
g2000,40,0.0,0,23,4,18,2,0.17391304347826086,0.1111111111111111,0.7149570998246952,40.17744893443119,2.9923997053803406,2.9923997053803406,40.17744893443119,40.17744893443119,40.17744893443119,40.17744893443119,40.17744893443119,2.9923997053803406,2.9923997053803406,2.9923997053803406,2.9923997053803406,2.9923997053803406
g2001,11,0.0,0,4,1,3,0,0.25,0.0,0.7341742647944078,37.80814286010555,4.128984580966899,4.128984580966899,37.80814286010555,37.80814286010555,37.80814286010555,37.80814286010555,37.80814286010555,4.128984580966899,4.128984580966899,4.128984580966899,4.128984580966899,4.128984580966899
g2002,9,0.0,0,3,0,3,0,0.0,0.0,0.7348242811501597,36.46841669629886,4.633633886237156,4.633633886237156,36.46841669629886,36.46841669629886,36.46841669629886,36.46841669629886,36.46841669629886,4.633633886237156,4.633633886237156,4.633633886237156,4.633633886237156,4.633633886237156
g2003,27,0.0,0,10,2,14,5,0.2,0.35714285714285715,0.6611474525485923,34.84391700818158,9.538700894982663,9.538700894982663,34.84391700818158,34.84391700818158,34.84391700818158,34.84391700818158,34.84391700818158,9.538700894982663,9.538700894982663,9.538700894982663,9.538700894982663,9.538700894982663
g2004,78,0.0,0,31,6,47,20,0.1935483870967742,0.425531914893617,0.3774899494037612,29.028698539377945,6.743713683467755,6.743713683467755,29.028698539377945,29.028698539377945,29.028698539377945,29.028698539377945,29.028698539377945,6.743713683467755,6.743713683467755,6.743713683467755,6.743713683467755,6.743713683467755
g2005,56,0.0,0,22,4,33,14,0.18181818181818182,0.42424242424242425,0.4136540181710498,30.492638614564918,8.429912926688516,8.429912926688516,30.492638614564918,30.492638614564918,30.492638614564918,30.492638614564918,30.492638614564918,8.429912926688516,8.429912926688516,8.429912926688516,8.429912926688516,8.429912926688516
g2006,20,0.0,0,8,2,11,5,0.25,0.45454545454545453,0.5495903618575946,34.70719056369216,15.135547994852711,15.135547994852711,34.70719056369216,34.70719056369216,34.70719056369216,34.70719056369216,34.70719056369216,15.135547994852711,15.135547994852711,15.135547994852711,15.135547994852711,15.135547994852711
g2007,2,0.0,0,1,0,1,0,0.0,0.0,0.7348242811501599,32.015265847752424,12.443623278912977,12.443623278912977,32.015265847752424,32.015265847752424,32.015265847752424,32.015265847752424,32.015265847752424,12.443623278912977,12.443623278912977,12.443623278912977,12.443623278912977,12.443623278912977
g2008,6,0.0,0,2,0,2,0,0.0,0.0,0.7348242811501597,44.17372181858275,22.11099613070635,22.11099613070635,44.17372181858275,44.17372181858275,44.17372181858275,44.17372181858275,44.17372181858275,22.11099613070635,22.11099613070635,22.11099613070635,22.11099613070635,22.11099613070635
g2009,5,0.0,0,2,0,1,0,0.0,0.0,0.7348242811501597,43.55302266414778,21.49029697627138,21.49029697627138,43.55302266414778,43.55302266414778,43.55302266414778,43.55302266414778,43.55302266414778,21.49029697627138,21.49029697627138,21.49029697627138,21.49029697627138,21.49029697627138
g2010,19,0.0,0,10,1,7,0,0.1,0.0,0.20982919135063535,75.48658803924559,32.300267711846985,32.300267711846985,75.48658803924559,75.48658803924559,75.48658803924559,75.48658803924559,75.48658803924559,32.300267711846985,32.300267711846985,32.300267711846985,32.300267711846985,32.300267711846985
g2011,19,0.0,0,9,1,7,0,0.1111111111111111,0.0,0.15978949886377228,70.74621477331442,27.55989444591582,27.55989444591582,70.74621477331442,70.74621477331442,70.74621477331442,70.74621477331442,70.74621477331442,27.55989444591582,27.55989444591582,27.55989444591582,27.55989444591582,27.55989444591582
g2012,20,0.0,0,10,1,8,0,0.1,0.0,0.1597894988637723,74.328194741367,31.141874413968395,31.141874413968395,74.328194741367,74.328194741367,74.328194741367,74.328194741367,74.328194741367,31.141874413968395,31.141874413968395,31.141874413968395,31.141874413968395,31.141874413968395
g2013,0,0.0,0,0,0,0,0,0.0,0.0,0.0,61.89573982655167,0.0,0.0,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,0.0,0.0,0.0,0.0,0.0
g2014,0,0.0,0,0,0,0,0,0.0,0.0,0.0,61.89573982655167,0.0,0.0,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,0.0,0.0,0.0,0.0,0.0
g2015,0,0.0,0,0,0,0,0,0.0,0.0,0.0,61.89573982655167,0.0,0.0,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,0.0,0.0,0.0,0.0,0.0
g2016,0,0.0,0,0,0,0,0,0.0,0.0,0.0,61.89573982655167,0.0,0.0,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,61.89573982655167,0.0,0.0,0.0,0.0,0.0
g2017,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2018,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2019,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2020,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2021,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2022,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2023,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2024,0,0.0,0,0,0,0,0,0.0,0.0,0.0,53.38108754177484,0.0,0.0,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,53.38108754177484,0.0,0.0,0.0,0.0,0.0
g2025,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.04761314273051,1.3334743990443292,1.3334743990443292,52.04761314273051,52.04761314273051,52.04761314273051,52.04761314273051,52.04761314273051,1.3334743990443292,1.3334743990443292,1.3334743990443292,1.3334743990443292,1.3334743990443292
g2026,0,0.0,0,0,0,0,0,0.0,0.0,0.0,30.378382150170957,0.0,0.0,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,0.0,0.0,0.0,0.0,0.0
g2027,0,0.0,0,0,0,0,0,0.0,0.0,0.0,30.378382150170957,0.0,0.0,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,0.0,0.0,0.0,0.0,0.0
g2028,0,0.0,0,0,0,0,0,0.0,0.0,0.0,30.378382150170957,0.0,0.0,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,30.378382150170957,0.0,0.0,0.0,0.0,0.0
g2029,0,0.0,0,0,0,0,0,0.0,0.0,0.0,27.92402911483805,2.145628127251613,2.145628127251613,27.92402911483805,27.92402911483805,27.92402911483805,27.92402911483805,27.92402911483805,2.145628127251613,2.145628127251613,2.145628127251613,2.145628127251613,2.145628127251613
g2030,0,0.0,0,0,0,0,0,0.0,0.0,0.0,35.35607804613135,2.765767759175711,2.765767759175711,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711
g2031,0,0.0,0,0,0,0,0,0.0,0.0,0.0,35.35607804613135,2.765767759175711,2.765767759175711,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711
g2032,0,0.0,0,0,0,0,0,0.0,0.0,0.0,35.35607804613135,2.765767759175711,2.765767759175711,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711
g2033,0,0.0,0,0,0,0,0,0.0,0.0,0.0,35.35607804613135,2.765767759175711,2.765767759175711,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,35.35607804613135,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711,2.765767759175711
g2034,0,0.0,0,0,0,0,0,0.0,0.0,0.0,37.40934529779273,0.6360063744826508,0.6360063744826508,37.40934529779273,37.40934529779273,37.40934529779273,37.40934529779273,37.40934529779273,0.6360063744826508,0.6360063744826508,0.6360063744826508,0.6360063744826508,0.6360063744826508
g2035,0,0.0,0,0,0,0,0,0.0,0.0,0.0,49.8599630006766,3.544787118872114,3.544787118872114,49.8599630006766,49.8599630006766,49.8599630006766,49.8599630006766,49.8599630006766,3.544787118872114,3.544787118872114,3.544787118872114,3.544787118872114,3.544787118872114
g2036,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.381292608308414,0.6267131440932167,0.6267131440932167,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167
g2037,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.381292608308414,0.6267131440932167,0.6267131440932167,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167
g2038,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.381292608308414,0.6267131440932167,0.6267131440932167,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,52.381292608308414,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167,0.6267131440932167
g2039,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.057790530149774,0.0,0.0,52.057790530149774,52.057790530149774,52.057790530149774,52.057790530149774,52.057790530149774,0.0,0.0,0.0,0.0,0.0
g2040,0,0.0,0,0,0,0,0,0.0,0.0,0.0,52.057790530149774,0.0,0.0,52.057790530149774,52.057790530149774,52.057790530149774,52.057790530149774,52.057790530149774,0.0,0.0,0.0,0.0,0.0
g2041,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2042,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2043,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2044,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2045,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2046,0,0.0,0,0,0,0,0,0.0,0.0,0.0,55.25839384782788,0.0,0.0,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,55.25839384782788,0.0,0.0,0.0,0.0,0.0
g2047,0,0.0,0,0,0,0,0,0.0,0.0,0.0,54.42112724187346,0.984289939120454,0.984289939120454,54.42112724187346,54.42112724187346,54.42112724187346,54.42112724187346,54.42112724187346,0.984289939120454,0.984289939120454,0.984289939120454,0.984289939120454,0.984289939120454
